Well,CRC Lib #,Formation,Sample Type,GR,ILD,Porosity,HCl Reaction,Avg. Depth,Leco TOC (%),S1 ,S2 ,S3,Tmax (°C),HI,OI,S1+S2,PI
JAVA STATE 16-4,T482,MWRY,core,156.6595,4.723,7.16,1,10142,1.81,0.76,7.12,0.11,436,393,6,7.88,0.1
JAVA STATE 16-1,T482,MWRY,core,146.2057,3.9927,6.1,1,10118.5,1.29,0.48,3.35,0.07,439,260,5,3.83,0.13
JAVA STATE 16-3,T482,MWRY,core,141.3719,4.5523,7.58,1,10138,1.95,0.88,6.46,0.11,437,331,6,7.34,0.12
JAVA STATE 16-5,T482,MWRY,core,143.9635,4.2261,8.48,1,10162,0.77,0.38,2.57,0.09,436,334,12,2.95,0.13
EDUCATED GUESS 11-1H,S505,MWRY,core,145.9075,18.5325,18.93,1,10623.5,3.39,0.18,12.69,0.26,442,374,8,12.87,0.01
Thunder Creek Federal,S934,MWRY,core,149.2740586,17.62877594,11.59812848,1,8371.5,2.22,1.33,5.3,0.28,438,239,13,6.63,0.2
Buffalo Gap Federal 35-1,T120,MWRY,core,199.1262023,19.63277575,9.9001996,1,11183.9,1.13,0.73,1.6,0.1,451,142,9,2.33,0.31
Thunder Creek Fed C-3,S847,MWRY,core,137.500998,352.0353394,10.80272061,1,8637,3.11,1.31,9.36,0.29,440,301,9,10.67,0.12
Thunder Creek Fed C-3,S847,MWRY,core,137.500998,352.0353394,10.80272061,1,8637,3.11,1.31,9.36,0.29,440,301,9,10.67,0.12
Thunder Creek Fed C-3,S847,MWRY,core,135.8222363,321.2734651,11.57287697,1,8638,2.53,0.7,5.45,0.29,437,215,11,6.15,0.11
Thunder Creek Fed C-3,S847,MWRY,core,205.5477953,380.2105963,17.02159091,1,8648,0.11,0.03,0.09,0.2,437,82,182,0.12,0.25
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,9.500998,1,11199,1.77,1.67,1.98,0.38,449,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,MWRY,core,206.8546852,14.6704558,8.40823326,1,11320,2.61,1.58,4.43,0.22,446,170,8,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,135.8222363,321.2734651,9.00199601,1,8638,1.3,1.06,1.66,0.29,437,128,22,2.72,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,9.9001996,1,11179,1.67,1.03,1.76,0.19,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,90.88895072,68.21043078,9.9001996,1,11179,1.67,1.03,2.76,0.57,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,9.9001996,1,11179,1.67,1.03,2.76,0.19,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7690897,43.55702053,9.00199601,1,11157.5,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7690897,43.55702053,9.00199601,1,11157.5,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777415,51.51238652,9.4011976,1,11161,0.38,,,0.34,438,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,142.2968296,32.98631627,9.00199601,1,11111,1.3,1.06,1.66,0.28,452,128,22,2.72,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,204.4144792,19.59340834,7.70459082,1,11137.1,1.79,1.44,3.41,0.33,451,191,18,4.85,0.3
Buffalo Gap Federal 35-1,T120,MWRY,core,135.2113682,28.16232417,6.80267847,1,11305.3,1.15,0.93,1.46,0.27,451,127,23,2.39,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,129.9387518,34.87214709,7.40518962,1,11295.5,1.46,1.29,2.07,0.31,449,142,21,3.36,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,142.6134917,28.97315504,6.40718563,1,11225.15,1.63,1.98,2.38,0.12,448,146,25,4.36,0.45
TRC 1,D636,MWRY,core,125.301907,79.96103783,21.57636677,1,9889.7,3.35,1.97,6.02,0.07,444,180,2,7.99,0.25
TRC 1,D636,MWRY,core,175.3581948,68.07162026,28.04789512,1,9902,1.44,0.25,1.28,0.29,448,89,20,1.53,0.16
EDUCATED GUESS 11-1H,S505,MWRY,core,117.4576,9.0619,20.76,1,10690.7,2.2,0.21,6.66,0.18,443,303,8,6.87,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,136.5606,16.4522,17.8,1,10647.6,2.14,0.29,6.29,0.17,442,294,8,6.58,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,201.954,7.3432,20.64,1,10721.5,0.84,0.09,2.02,0.26,442,241,31,2.11,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8498,14.9795,18.54,1,10621.4,2.6,0.18,9.16,0.2,441,352,12,9.34,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,104.131,8.8336,11.77,1,10511.2,0.91,0.09,2.15,0.15,443,236,16,2.24,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,150.8412,5.9067,19.4,1,10613.7,1.39,0.17,4.36,0.26,444,314,19,4.53,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,157.6835,12.0433,19.21,1,10635.6,2.47,0.18,9.14,0.22,441,370,9,9.32,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,137.4531,14.4324,19.01,1,10633.7,2.31,0.15,7.15,0.24,443,310,10,7.3,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,138.1476,15.3588,20.25,1,10627.7,2.98,0.15,9.82,0.3,441,330,10,9.97,0.02
TRC 1,D636,MWRY,core,167.2676725,11.67513783,24.87315626,1,9444,3.02,1.79,4.91,0.06,447,73,9,6.7,0.36
JAVA STATE 16-10,T482,MWRY,core,192.8937,7.0581,9.87,1,10218.5,2.74,2.85,14.31,0.18,438,522,7,17.16,0.17
EDUCATED GUESS 11-1H,S505,MWRY,core,158.775,10.5356,17.95,1,10656.7,2.13,0.2,7,0.19,441,329,9,7.2,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,165.6179,8.357,21.65,1,10716.5,2.68,0.27,8,0.18,441,299,7,8.27,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,146.2793,7.3432,20.64,1,10721.5,0.84,0.09,2.02,0.27,443,241,31,2.11,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,138.1476,15.3588,20.25,1,10627.7,2.98,0.15,9.84,0.3,441,330,10,9.97,0.02
CATED GUESS 11-1H,S505,MWRY,core,147.3701,13.8881,18.58,1,10620.6,3.91,0.21,18.11,0.42,442,463,11,18.32,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,136.4612,12.9171,18.62,1,10652.6,2.29,0.22,7.14,0.22,441,312,10,7.36,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,158.4774,11.4337,18.88,1,10654.8,1.81,0.22,4.64,0.18,443,256,10,4.86,0.05
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,13.03090728,1,12674,2.46,0.7,1.11,0.25,455,45,10,1.81,0.39
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,13.04090728,1,12670.5,2.46,0.7,1.11,0.25,458,45,10,1.81,0.39
TRC 1,D636,MWRY,core,111.53712,26.45286186,21.08789754,1,9926.5,11,2.54,19.44,0.66,450,177,6,21.98,0.12
EDUCATED GUESS 11-1H,S505,MWRY,core,117.4576,9.0619,20.76,1,10690.7,2.2,0.21,6.66,0.18,443,303,8,6.87,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.29,7.49,0.21,445,300,8,7.78,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,124.6601,16.4368,17.62,1,10646.5,2.1,0.25,6.31,0.16,442,300,8,6.56,0.04
TRC 1,D636,MWRY,core,127.8053146,26.45286186,22.7974065,1,9925.5,41.2,8.59,96.18,0.35,455,233,3,104.77,0.08
EDUCATED GUESS 11-1H,S505,MWRY,core,146.4782,5.5717,15.37,1,10517.3,0.36,0.08,0.52,0.23,447,144,64,0.6,0.13
EDUCATED GUESS 11-1H,S505,MWRY,core,113.0567,7.5325,18.33,1,10695.5,2.12,0.2,6.17,0.22,445,291,12,6.37,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,162.8413,17.1207,19.06,1,10640.4,2.58,0.3,10.3,0.19,442,399,7,10.6,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,114.1287,7.6547,20.72,1,10699.4,1.91,0.24,5.07,0.17,444,299,9,4.95,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,160.2628,18.6295,19.45,1,10639.2,2.73,0.3,10.6,0.26,441,388,10,10.9,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,113.0567,7.5325,20.82,1,10695.5,1.86,0.21,4.84,0.22,445,260,12,5.05,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,172.2626,12.5444,18.33,1,10669.4,2.12,0.2,6.17,0.26,443,291,12,6.37,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,113.0567,7.5325,20.82,1,10695.5,1.86,0.21,4.84,0.22,445,260,12,5.05,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,156.984,15.5351,19.78,1,10626.8,4.45,0.17,17.86,0.31,440,401,7,18.03,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,136.4612,11.4337,18.88,1,10655.6,1.81,0.22,4.64,0.22,441,256,10,4.86,0.05
Phoenix Unit,D626,MWRY,core,121.3212294,6.17392574,8.64373883,1,11438,1.02,0.92,0.26,0.45,0.08,44,8,1.18,0.37
EDUCATED GUESS 11-1H,S505,MWRY,core,150.7421,13.2941,18.69,1,10619.5,2.63,0.18,9.93,0.31,442,378,12,10.11,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,150.7421,13.2941,18.69,1,10619.5,2.63,0.18,9.93,0.31,442,378,12,10.11,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,147.8658,12.9851,19.27,1,10634.6,2.81,0.19,12.18,0.19,442,433,7,12.37,0.02
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.11964108,1,12674,2.39,1.12,1.56,0.25,455,65,10,2.68,0.42
Thunder Creek Fed C-3,S847,MWRY,core,172.9786505,379.7629353,8.23366,1,8644,0.65,0.11,1.57,0.21,439,183,32,1.31,0.08
Thunder Creek Fed C-3,S847,MWRY,core,137.500998,352.0353394,10.80272061,1,8637,3.11,1.31,9.36,0.29,440,301,9,10.67,0.12
Buffalo Gap Federal 35-1,T120,MWRY,core,88.33446945,7.87093618,6.40602113,1,9601,1.9,0.48,2.45,0.08,449,128,19,2.93,0.16
EDUCATED GUESS 11-1H,S505,MWRY,core,147.3701,13.8881,18.58,1,10620.6,3.91,0.21,18.11,0.42,442,463,11,18.32,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,137.500998,352.0353394,19.31,1,8637,2.31,0.29,6.96,0.29,440,301,9,7.25,0.04
Buffalo Gap Federal 35-1,T120,MWRY,core,156.480199,20,6.8030585,1,11210.5,1.77,1.77,2.6,0.31,451,147,18,4.37,0.41
JAVA STATE 16-9,T482,MWRY,core,183.6181588,4.98463534,15.64073091,1,8407,5.78,1.38,16.77,0.27,442,204,6,13.15,0.1
Buffalo Gap Federal 35-1,T120,MWRY,core,120.7479184,5.49967772,9.9001996,1,8364,1.67,1.03,2.76,0.28,440,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,157.0695711,30.06715732,9.500998,1,11343.2,1.77,1.67,1.98,0.33,450,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,130.1952544,23.63004797,8.7996089,1,11074.7,1.68,0.66,2.49,0.11,452,148,7,3.15,0.21
Buffalo Gap Federal 35-1,T120,MWRY,core,206.8546852,14.6704558,8.40823326,1,11320,2.61,1.58,4.43,0.22,446,170,8,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,7.4896688,1,11199,2.28,2.38,3.45,0.38,449,151,17,5.83,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,131.0774563,34.41281963,7.60453029,1,11287.2,1.04,0.72,0.97,0.21,452,93,20,1.69,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1149175,38.25781269,7.60479042,1,11263.2,1.55,1.9,2.56,0.46,451,165,30,4.46,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,154.5778968,32.98631627,9.00199601,1,11118.1,1.3,1.06,1.66,0.37,452,128,22,2.72,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,182.0997641,18.57106614,8.60279441,1,11085,1.28,0.9,1.47,0.25,455,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,154.3344544,26.35167182,8.40319361,1,11336,1.84,1.6,2.21,0.28,450,120,15,3.81,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,135.6946753,30.06715732,8.29381702,1,11089.9,1.05,0.76,1.15,0.21,456,110,20,1.91,0.4
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7637949,28.97315504,6.40718563,1,11325.9,1.63,1.98,2.38,0.41,448,146,35,4.36,0.45
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.68,0.44,450,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,129.9387518,34.87214709,7.40518962,1,11295.5,1.46,1.29,2.07,0.31,449,142,21,3.36,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,135.2113682,28.16232417,6.80267847,1,11305.3,1.15,0.93,1.56,0.27,451,127,23,2.39,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,8.29666526,1,11199,1.05,0.76,1.15,0.38,449,126,19,1.91,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,150.9204687,28.97315504,6.40718563,1,11235.4,1.63,1.98,2.38,0.41,451,146,25,4.36,0.45
JAVA STATE 16-7,T482,MWRY,core,139.3052156,7.82207142,10.15297273,1,9224,2.83,1.52,11.12,0.27,442,213,9,5.48,0.29
Buffalo Gap Federal 35-1,T120,MWRY,core,142.4117,10.9485,8.60279441,1,10571.4,1.28,0.9,1.47,0.3,445,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1872122,51.40554821,10,1,11161.5,2.89,0.99,1.4,0.25,448,178,9,6.14,0.16
Thunder Creek Fed C-3,S847,MWRY,core,180.2958871,342.0071598,14.66529394,1,8645,0.45,0.07,0.37,0.12,442,82,27,0.44,0.16
Schuster Flats 14-27-47-9,T542,MWRY,core,136.3566233,7.95712327,12.79745636,1,9227,1.1,0.46,2.16,0.2,441,235,7,2.62,0.29
Buffalo Gap Federal 35-1,T120,MWRY,core,140.5272,19.63277575,8.10379242,1,11348.7,1.98,2.25,2.82,0.23,444,142,19,5.07,0.44
Buffalo Gap Federal 35-1,T120,MWRY,core,199.3148355,18.57106614,8.60279441,1,11085,1.28,0.9,1.45,0.33,442,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,138.9803993,38.25781269,7.60479042,1,11154.6,1.55,1.9,2.56,0.23,449,165,30,4.46,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,154.5778968,22.35217218,6.71692538,1,11270.1,1.51,1.4,2.25,0.37,452,149,25,3.65,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,135.6946753,30.06715732,8.29381702,1,11089.9,1.05,0.76,1.15,0.21,456,110,20,1.91,0.4
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.88,0.44,450,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,9.33550898,1,11255.5,1.94,3.13,3.44,0.44,450,177,24,6.57,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,130.1952544,18.23007884,7.80439122,1,11074.7,1.17,1.38,1.48,0.11,452,126,26,2.86,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,135.2113682,28.16232417,6.80267847,1,11305.3,1.15,0.93,1.46,0.27,451,127,23,2.39,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,129.9387518,34.87214709,7.40518962,1,11295.5,1.46,1.29,2.07,0.31,449,142,21,3.36,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,125.5769519,37.44866602,7.29666526,1,11247.8,1.14,1.02,1.44,0.33,452,126,29,2.46,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7667218,40.44501546,7.89925639,1,11126,0.66,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,28.19807965,7.19091282,1,11118.1,0.96,,,,,,,0,
TSTATE 16-5,T482,MWRY,core,143.9635,4.2261,8.48,1,10162,0.77,0.38,2.57,0.09,436,334,12,2.95,0.13
JAVA STATE 16-9,T482,MWRY,core,164.2583,11.1393,9.7,1,10200.5,3.36,3.29,16.77,0.16,436,499,5,20.06,0.16
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,207.5247,8.2319,21.5,1,10714.3,2.52,0.28,7.1,0.27,441,282,11,7.38,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,126.1472,8.1033,19.22,1,10675.3,2.74,0.21,9.24,0.2,444,337,7,9.45,0.02
6 MILLS,A558,MWRY,core,129.4776361,9.70794218,11.34190727,1,9420,2.56,1.51,4.37,0.23,442,171,9,5.88,0.26
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,162.8413,17.1207,19.06,1,10640.4,2.58,0.3,10.3,0.19,442,399,7,10.6,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,201.954,7.3432,20.64,1,10721.5,0.84,0.09,2.02,0.26,442,241,31,2.11,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,114.1287,7.6547,20.72,1,10699.4,1.93,0.25,5.79,0.17,444,299,9,6.04,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,113.0567,7.5325,20.64,1,10695.5,1.33,0.09,3.41,0.22,445,260,12,3.5,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,111.211,7.2588,15.57,1,10501.2,0.68,0.11,1.22,0.21,444,179,31,1.33,0.08
EDUCATED GUESS 11-1H,S505,MWRY,core,150.8412,5.9067,19.4,1,10613.7,1.39,0.17,4.36,0.26,444,314,19,4.53,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,130.7094,15.2337,18.06,1,10648.7,2.29,0.22,7.02,0.18,441,307,8,7.24,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,157.6835,12.0433,19.21,1,10635.6,2.47,0.18,9.14,0.22,441,370,9,9.32,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,153.5188,14.1312,20.45,1,10628.6,1.92,0.16,6.22,0.27,441,329,9,6.41,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,137.4531,14.4324,19.01,1,10633.7,2.31,0.15,7.15,0.24,443,310,10,7.3,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,163.9319,10.4533,15.37,1,10655.6,0.36,0.08,0.52,0.19,443,254,11,0.6,0.13
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,140.1864,15.8354,16.5,1,10642.7,3.16,0.21,15.86,0.31,441,353,9,16.07,0.03
Schuster Flats 14-27-47-9,T542,MWRY,core,120.226,33.7,8.88,1,10912.5,2.13,1.09,5.48,0.13,446,0.76,257,6.57,0.17
DILT 14-26,T322,MWRY,core,167.2676725,11.67513783,23.47956132,1,9444,2.39,1.14,1.56,0.06,447,73,9,2.68,0.38
EDUCATED GUESS 11-1H,S505,MWRY,core,140.5272,14.3603,18.23,1,10649.7,2.12,0.24,6.47,0.21,440,305,10,6.71,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,143.8251,17.4556,19.18,1,10624.7,3.57,0.18,14.74,0.23,441,413,6,14.92,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,145.9075,18.5325,18.93,1,10623.5,3.39,0.18,12.69,0.26,442,374,8,16.87,0.01
Schuster Flats 14-27-47-9,T542,MWRY,core,124.736,36.446,8.567,1,10862.3,1.97,0.97,3.79,0.17,449,0.74,192,4.76,0.2
Buffalo Gap Federal 35-1,T120,MWRY,core,119.804,21.629,10.598,1,10820.5,2.3,2.58,3.59,0.31,445,0.75,196,6.17,0.18
18-1 Federal,S934,MWRY,core,130.456132,8.04313948,13.40617939,1,8387,3.77,4.22,16.85,0.25,448,447,19,21.07,0.2
Buffalo Gap Federal 35-1,T120,MWRY,core,175.932,14.4332,8.40823326,1,10663.7,2.61,1.58,4.43,0.18,440,170,8.5,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,108.2966,10.9435,8.40319361,1,10572.6,1.84,1.6,2.21,0.17,445,120,15,3.81,0.42
EDUCATED GUESS 11-1H,S505,MWRY,core,149.2740586,17.62877594,11.59812848,1,8371.5,2.23,1.33,7,0.28,438,239,13,7.2,0.2
Thunder Creek Federal,S934,MWRY,core,124.9178629,5.88249361,9.234821818,1,8391,1.3,0.71,3.37,0.23,435,259,18,4.08,0.17
Thunder Creek Fed C-3,S847,MWRY,core,172.9786505,367.3838183,11.57914606,1,8644,0.54,0.07,0.52,0.21,439,97,39,0.59,0.12
Thunder Creek Federal,S934,MWRY,core,115.0692248,8.11748704,11.87422727,1,8383,2.27,1.09,5.97,0.24,441,263,11,7.06,0.15
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,9.500998,1,11199,1.77,1.67,1.98,0.38,449,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,FRNR,core,120.9927562,17.89535249,6.40602113,1,11029.7,1.9,0.48,2.45,0.16,451,129,8,2.93,0.16
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,23.63004796,8.7996089,1,11275.5,1.68,0.66,2.49,0.44,450,148,7,3.15,0.21
Buffalo Gap Federal 35-1,T120,MWRY,core,206.8546852,14.6704558,8.40823326,1,11320,2.61,1.58,4.43,0.22,446,170,8,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,120.1014731,47.81801386,10.5988024,1,11188.1,2.3,2.58,3.59,0.39,450,156,17,6.17,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,120.1014731,47.81801386,10.5988024,1,11188.1,2.3,2.58,3.59,0.39,450,156,17,6.17,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,120.1014731,47.81801386,10.5988024,1,11188.1,2.3,2.58,3.59,0.39,450,156,17,6.17,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,8.60279441,1,11179,1.28,0.9,1.47,0.19,452,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,9.9001996,1,11179,1.67,1.03,2.76,0.19,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,9.33550898,1,11255.5,1.94,3.13,3.44,0.44,450,177,24,6.57,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,201.7631892,19.63277575,8.10379242,1,11348.1,1.98,2.25,2.82,0.37,449,142,19,5.07,0.44
Buffalo Gap Federal 35-1,T120,MWRY,core,129.9387518,34.87214709,7.40518962,1,11295.5,1.46,1.29,2.07,0.31,449,142,21,3.36,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,125.5769519,37.44866602,7.29666526,1,11247.8,1.14,1.02,1.44,0.33,432,126,29,2.46,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,150.5307165,18.23007884,7.80439122,1,11241,1.17,1.38,1.48,0.26,443,126,26,2.86,0.48
1 FEDERAL,T120,FRNR,core,159.3511765,165.7932779,35.49597371,1,6058,2.08,0.24,6.18,0.37,423,297.1153846,17.78846154,6.42,0.037383178
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7690897,43.55702053,9.00199601,1,11157.5,0.38,,,,,,,0,
JAVA STATE 16-1,T482,MWRY,core,142.7554,5.1952,6.14,1,10128.5,1.29,0.48,3.35,0.08,440,220,6,3.83,0.14
TRC 1,D636,MWRY,core,107.1571454,59.15310785,24.38477593,1,9894.8,0.71,0.21,0.5,0.29,441,70,41,0.71,0.3
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7693102,43.55702053,9.00199601,1,11157.5,0.38,,,0.23,447,,,0,
JAVA STATE 16-10,T482,MWRY,core,192.8937,7.0581,9.87,1,10218.5,2.74,2.85,14.31,0.18,438,522,7,17.16,0.17
JAVA STATE 16-8,T482,MWRY,core,166.8371,7.2875,11.73,1,10196,2.47,2.42,11.85,0.14,438,480,6,14.27,0.17
TRC 1,D636,MWRY,core,142.8218055,62.12401302,24.87315626,1,9892,3.02,1.79,4.91,0.39,444,163,13,6.7,0.27
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.29,7.49,0.21,445,300,8,7.78,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,136.4613,8.1033,19.22,1,10674.3,2.81,0.21,7,0.18,442,337,7,7.24,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,140.1864,15.8354,18.68,1,10642.7,2.28,0.29,8.05,0.2,441,353,9,8.34,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,212.5262,4.1598,19.41,1,10615.5,4,0.12,23.42,0.3,441,586,9,23.54,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8495,18.5789,10.6,1,10622.7,1.52,0.1,4.79,0.31,442,463,11,4.89,0.01
Bhalsh Fed.,S601,MWRY,core,111.3751626,6.59123953,6.302167273,1,8239.5,1.47,0.27,1.77,0.21,439,120,14,0.13,
